listing_id,name,host_id,host_since,host_location,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_total_listings_count,host_has_profile_pic,host_identity_verified,neighbourhood,district,city,latitude,longitude,property_type,room_type,accommodates,bedrooms,amenities,price,minimum_nights,maximum_nights,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable
39593,A room of own with a Manhattan view,110506,2010-04-18,"New York, New York, United States",,,,f,1,t,t,Sunnyside,Queens,New York,40.74559,-73.92313,Private room in apartment,Private room,1,1,"[""Keurig coffee machine"", ""Refrigerator"", ""Microwave"", ""Air conditioning"", ""Free street parking"", ""Bathtub"", ""Portable fans"", ""Kitchen"", ""Coffee maker"", ""Oven"", ""Piano"", ""Rice maker"", ""Iron"", ""Hangers"", ""Smoke alarm"", ""Dedicated workspace"", ""Host greets you"", ""Hot water"", ""Long term stays allowed"", ""Hair dryer"", ""Bed linens"", ""Room-darkening shades"", ""Essentials"", ""Dishes and silverware"", ""Mini fridge"", ""Wifi"", ""Heating"", ""Cooking basics"", ""Stove"", ""Luggage dropoff allowed"", ""Laundromat nearby"", ""Elevator"", ""Pour-over coffee""]",73,30,270,98,10,10,10,10,9,10,f
39948,COSY INDEPENDENT ROOM IN CENTRAL PARIS,171483,2010-07-18,"Paris, Ile-de-France, France",,,0.67,t,1,t,t,Bourse,,Paris,48.87064,2.3451,Entire apartment,Entire place,2,1,"[""Essentials"", ""Hot water"", ""Hangers"", ""Smoke alarm"", ""Wifi"", ""Luggage dropoff allowed"", ""Long term stays allowed"", ""Dedicated workspace"", ""Host greets you"", ""Iron"", ""Refrigerator"", ""Dishes and silverware"", ""Private entrance"", ""Heating"", ""Hair dryer"", ""Coffee maker"", ""Fire extinguisher"", ""Paid parking off premises"", ""Shampoo"", ""Shower gel"", ""Bed linens"", ""Carbon monoxide alarm"", ""Elevator""]",85,3,45,96,10,10,10,10,10,10,f
40899,Lovely flat Canal Saint Martin,177130,2010-07-22,"Paris, Ile-de-France, France",within a few hours,0.75,0.6,f,1,t,t,Enclos-St-Laurent,,Paris,48.87549,2.37224,Entire apartment,Entire place,2,1,"[""Dishwasher"", ""Essentials"", ""Stove"", ""Hot water"", ""Hangers"", ""Wifi"", ""Luggage dropoff allowed"", ""Long term stays allowed"", ""Dedicated workspace"", ""Building staff"", ""Iron"", ""Refrigerator"", ""Oven"", ""Dishes and silverware"", ""Heating"", ""Kitchen"", ""Hair dryer"", ""Coffee maker"", ""Washer"", ""Cooking basics"", ""Shampoo"", ""Extra pillows and blankets"", ""Bed linens"", ""Cleaning before checkout""]",34,10,1125,93,9,9,10,10,10,9,f
41198,"Modern 2bed,Top end of Copacabana",178975,2010-07-23,"Rio de Janeiro, Rio de Janeiro, Brazil",within a few hours,1,0.47,f,4,t,t,Copacabana,,Rio de Janeiro,-22.97962,-43.1923,Entire apartment,Entire place,5,2,"[""Elevator"", ""Kitchen"", ""Air conditioning"", ""Long term stays allowed"", ""Wifi"", ""Cable TV""]",484,3,365,84,8,9,9,9,9,9,f
42348,tres beau studio Ã  tres bon PRIX,184942,2010-07-29,"Paris, Ile-de-France, France",within an hour,1,1,t,1,t,t,Opera,,Paris,48.8783,2.33966,Entire apartment,Entire place,2,1,"[""Pocket wifi"", ""Essentials"", ""Stove"", ""Hot water"", ""Hangers"", ""Wifi"", ""Long term stays allowed"", ""TV"", ""Iron"", ""Refrigerator"", ""Dishes and silverware"", ""Ethernet connection"", ""Heating"", ""Kitchen"", ""Hair dryer"", ""Coffee maker"", ""Washer"", ""Microwave"", ""Cooking basics"", ""Cable TV"", ""Shampoo"", ""Extra pillows and blankets"", ""Shower gel"", ""Bed linens""]",54,2,1125,95,10,10,10,10,10,9,f
42882,New York room with a view,185978,2010-07-30,"New York, New York, United States",within a day,1,0,t,1,t,t,St. George,Staten Island,New York,40.64633,-74.08156,Private room in apartment,Private room,2,1,"[""Refrigerator"", ""Microwave"", ""Shampoo"", ""Air conditioning"", ""Free street parking"", ""Kitchen"", ""Coffee maker"", ""Oven"", ""Iron"", ""Hangers"", ""Smoke alarm"", ""Washer"", ""Dedicated workspace"", ""Host greets you"", ""Dryer"", ""Fire extinguisher"", ""Hot water"", ""Long term stays allowed"", ""Extra pillows and blankets"", ""Hair dryer"", ""Bed linens"", ""Essentials"", ""Dishes and silverware"", ""TV"", ""Wifi"", ""Heating"", ""Cooking basics"", ""Stove"", ""Private entrance"", ""Elevator"", ""Carbon monoxide alarm""]",70,2,730,96,10,9,10,10,9,10,f
43912,Beautiful countryside villa - Rome,192075,2010-08-05,"Rome, Lazio, Italy",within a day,1,,f,1,t,f,XV Cassia/Flaminia,,Rome,42.05602,12.48512,Entire apartment,Entire place,4,2,"[""Free parking on premises"", ""Dryer"", ""Shampoo"", ""Washer"", ""Wifi"", ""Essentials"", ""Breakfast"", ""Long term stays allowed"", ""Kitchen"", ""Heating""]",65,3,180,90,10,10,10,10,10,10,f
44288,CO-VID IMMUNE! Entire studio in West Village,193637,2010-08-06,"New York, New York, United States",within a day,0.6,0.33,f,3,t,t,West Village,Manhattan,New York,40.73756,-74.00405,Entire apartment,Entire place,2,1,"[""Refrigerator"", ""Building staff"", ""Shampoo"", ""Air conditioning"", ""Free street parking"", ""Bathtub"", ""Kitchen"", ""Coffee maker"", ""Oven"", ""Iron"", ""Hangers"", ""Smoke alarm"", ""Washer"", ""Dedicated workspace"", ""Dryer"", ""Crib"", ""Hot water"", ""Long term stays allowed"", ""Extra pillows and blankets"", ""Hair dryer"", ""Bed linens"", ""Room-darkening shades"", ""Essentials"", ""Dishes and silverware"", ""TV"", ""Wifi"", ""Heating"", ""Cooking basics"", ""Stove"", ""Private entrance"", ""Elevator"", ""Carbon monoxide alarm""]",170,30,365,95,10,9,10,10,10,9,f
44442,In the very heart of Old Rome,195040,2010-08-08,"Rome, Lazio, Italy",within a few hours,1,0.92,f,3,t,t,I Centro Storico,,Rome,41.89431,12.47246,Entire apartment,Entire place,6,2,"[""Dishwasher"", ""Paid parking off premises"", ""Microwave"", ""Hangers"", ""Iron"", ""Luggage dropoff allowed"", ""Refrigerator"", ""Dishes and silverware"", ""Host greets you"", ""Cooking basics"", ""Wifi"", ""Stove"", ""Hair dryer"", ""Kitchen"", ""Heating"", ""Patio or balcony"", ""Air conditioning"", ""Coffee maker"", ""Hot water"", ""Long term stays allowed"", ""Essentials"", ""Paid parking on premises"", ""Bed linens"", ""Room-darkening shades""]",89,1,1125,89,9,8,9,9,10,9,f
45542,Clean and Cozy Harlem Apartment,202249,2010-08-15,US,,,,f,1,t,f,Harlem,Manhattan,New York,40.82374,-73.9373,Entire apartment,Entire place,4,2,"[""Essentials"", ""Hangers"", ""Washer"", ""TV"", ""Dedicated workspace"", ""Dryer"", ""Shampoo"", ""Heating"", ""Wifi"", ""Host greets you"", ""Hot water"", ""Air conditioning"", ""Long term stays allowed"", ""Free street parking"", ""Kitchen""]",100,30,1125,96,10,9,10,10,9,9,f
45859,"Condo near Sathon, BTS & Riverside",204211,2010-08-17,Singapore,,,,f,3,t,t,Khlong San,,Bangkok,13.71843,100.50781,Entire apartment,Entire place,2,1,"[""Air conditioning"", ""Pool"", ""Elevator"", ""TV"", ""Long term stays allowed"", ""Kitchen"", ""Washer"", ""Gym""]",1500,180,365,,,,,,,,f
45967,Palais Royal central 2 beds 450ft2,204922,2010-08-18,"Paris, Ile-de-France, France",,,0.67,f,1,t,t,Bourse,,Paris,48.86603,2.34019,Entire apartment,Entire place,4,1,"[""Shampoo"", ""Heating"", ""Iron"", ""Kitchen"", ""Hair dryer"", ""Essentials"", ""Washer"", ""Hot water"", ""Smoke alarm"", ""Wifi"", ""Fire extinguisher""]",90,5,20,83,9,7,10,10,10,9,t
47149,A due passi da San Pietro da Simona,212374,2010-08-25,"Rome, Lazio, Italy",within an hour,1,,t,2,t,t,XII Monte Verde,,Rome,41.88066,12.45739,Private room in apartment,Private room,2,1,"[""Paid parking off premises"", ""Dedicated workspace"", ""Fire extinguisher"", ""Hangers"", ""Iron"", ""Luggage dropoff allowed"", ""Building staff"", ""Wifi"", ""Hair dryer"", ""Breakfast"", ""Heating"", ""TV"", ""Patio or balcony"", ""Smoke alarm"", ""Hot water"", ""Long term stays allowed"", ""Free street parking"", ""Extra pillows and blankets"", ""Elevator"", ""Shampoo"", ""Bed linens"", ""Essentials"", ""Carbon monoxide alarm""]",82,3,365,97,10,10,10,10,10,10,f
47377,Double Room in Taksim,214374,2010-08-27,"Istanbul, Istanbul, Turkey",,,,f,1,t,f,Beyoglu,,Istanbul,41.03467,28.98902,Private room in apartment,Private room,1,1,"[""Washer"", ""Wifi"", ""Kitchen"", ""Elevator"", ""Dedicated workspace"", ""Heating"", ""Hangers"", ""Long term stays allowed"", ""Shampoo"", ""TV"", ""Essentials"", ""Iron"", ""Hair dryer""]",371,3,30,,,,,,,,t
48584,Le Marais Beautreillis Place des Vosges,152242,2010-06-25,"Paris, Ile-de-France, France",within an hour,0.9,0.64,f,77,t,t,Hotel-de-Ville,,Paris,48.85316,2.36302,Entire apartment,Entire place,4,1,"[""Dishwasher"", ""Essentials"", ""Stove"", ""Hot water"", ""Hangers"", ""Smoke alarm"", ""Wifi"", ""Luggage dropoff allowed"", ""Long term stays allowed"", ""Dedicated workspace"", ""Host greets you"", ""TV"", ""Iron"", ""Dryer"", ""Refrigerator"", ""Oven"", ""Dishes and silverware"", ""Ethernet connection"", ""Heating"", ""Kitchen"", ""Hair dryer"", ""Coffee maker"", ""Washer"", ""Microwave"", ""Cooking basics"", ""Cable TV"", ""Shampoo"", ""Bed linens"", ""Cleaning before checkout"", ""Elevator""]",149,30,1125,91,9,9,8,9,10,9,f
48901,Confortable 4BD 3.5BT Atlantic avenue,222884,2010-09-03,"Rio de Janeiro, State of Rio de Janeiro, Brazil",within an hour,1,1,f,4,t,t,Copacabana,,Rio de Janeiro,-22.96574,-43.17514,Entire apartment,Entire place,8,4,"[""Elevator"", ""Kitchen"", ""Washer"", ""Bed linens"", ""Hot water"", ""Air conditioning"", ""Microwave"", ""Refrigerator"", ""Long term stays allowed"", ""TV"", ""Iron"", ""Wifi"", ""Dishes and silverware"", ""Beachfront"", ""Hangers"", ""Hair dryer"", ""Host greets you"", ""Free parking on premises"", ""Cable TV""]",540,4,750,87,9,9,9,9,9,7,f
49332,BASTILLE CENTER LARGE 2 ROOMS 50M2,224912,2010-09-05,"Paris, Ile-de-France, France",,,,f,1,t,t,Popincourt,,Paris,48.85538,2.37626,Entire apartment,Entire place,3,2,"[""Children\u2019s books and toys"", ""Essentials"", ""Children\u2019s dinnerware"", ""Stove"", ""Hot water"", ""Hangers"", ""Smoke alarm"", ""Wifi"", ""Crib"", ""Long term stays allowed"", ""TV"", ""Iron"", ""Refrigerator"", ""Oven"", ""Dishes and silverware"", ""Heating"", ""Kitchen"", ""Hair dryer"", ""Washer"", ""Microwave"", ""Cooking basics"", ""Extra pillows and blankets"", ""Bed linens"", ""Carbon monoxide alarm""]",120,3,30,89,9,9,10,10,9,9,f
50333,Bright&Cosy Penthouse Overlooking St. Peter's Dome,230736,2010-09-10,"Rome, Lazio, Italy",within an hour,1,1,t,3,t,t,I Centro Storico,,Rome,41.91487,12.45485,Entire loft,Entire place,3,1,"[""Dishwasher"", ""Paid parking off premises"", ""Washer"", ""Dedicated workspace"", ""Microwave"", ""Fire extinguisher"", ""Hangers"", ""Iron"", ""Ethernet connection"", ""Building staff"", ""Dishes and silverware"", ""LIEBHERR refrigerator"", ""Cooking basics"", ""Bathtub"", ""Wifi"", ""Stove"", ""Hair dryer"", ""Kitchen"", ""Heating"", ""Garden or backyard"", ""Cleaning before checkout"", ""Hot tub"", ""Patio or balcony"", ""Smoke alarm"", ""Hot water"", ""Long term stays allowed"", ""Free street parking"", ""Extra pillows and blankets"", ""Oven"", ""Bed linens"", ""Single level home"", ""Carbon monoxide alarm""]",80,4,28,97,10,10,10,10,10,10,t
50677,Sunny 2rooms  in Heart  of  Marais,232987,2010-09-13,"Paris, Ile-de-France, France",,,,f,1,t,t,Hotel-de-Ville,,Paris,48.85715,2.3573,Entire apartment,Entire place,2,1,"[""Private entrance"", ""Shampoo"", ""Heating"", ""Kitchen"", ""Essentials"", ""Hair dryer"", ""Hangers"", ""Wifi"", ""Long term stays allowed"", ""Dedicated workspace""]",100,30,305,93,10,9,10,10,10,9,f
51703,"Ocean view, block of the beach, Copacabana,Ipanema",238091,2010-09-18,Brasil,within an hour,1,1,t,2,t,t,Copacabana,,Rio de Janeiro,-22.98128,-43.19091,Entire apartment,Entire place,2,,"[""Extra pillows and blankets"", ""Air conditioning"", ""Essentials"", ""Luggage dropoff allowed"", ""Hangers"", ""Coffee maker"", ""Beach essentials"", ""Dedicated workspace"", ""Private entrance"", ""Bed linens"", ""Hot water"", ""Body soap"", ""Waterfront"", ""Long term stays allowed"", ""Microwave"", ""Refrigerator"", ""Room-darkening shades"", ""Building staff"", ""Wifi"", ""Iron"", ""Dishes and silverware"", ""Beachfront"", ""Cooking basics"", ""Stove"", ""Hair dryer"", ""Cable TV"", ""Elevator"", ""Kitchen"", ""Conditioner"", ""TV"", ""Shampoo"", ""First aid kit"", ""Fire extinguisher""]",140,3,1125,95,10,10,10,10,10,10,t
52828,Prince(Garden Apart),182639,2010-07-27,"Istanbul, Istanbul, Turkey",,,,f,6,t,f,Beyoglu,,Istanbul,41.02752,28.97858,Entire apartment,Entire place,5,2,"[""Washer"", ""Iron"", ""Fire extinguisher"", ""Essentials"", ""Bed linens"", ""Heating"", ""Air conditioning"", ""Microwave"", ""Carbon monoxide alarm"", ""Kitchen"", ""Cooking basics"", ""TV"", ""Hot water"", ""Smoke alarm"", ""Cable TV"", ""Luggage dropoff allowed"", ""Refrigerator"", ""Long term stays allowed""]",529,5,365,96,9,10,10,10,9,9,f
53325,Roma STUDIO BLU- CAMPO DE FIORI,248295,2010-09-29,"Rome, Lazio, Italy",within a few hours,0.92,0.77,f,16,t,t,I Centro Storico,,Rome,41.89659,12.4744,Entire apartment,Entire place,2,1,"[""Paid parking off premises"", ""Cable TV"", ""Dishes and silverware"", ""Washer"", ""TV"", ""Host greets you"", ""Cooking basics"", ""Paid parking on premises"", ""Hangers"", ""Essentials"", ""Hair dryer"", ""Wifi"", ""Air conditioning"", ""Stove"", ""Long term stays allowed"", ""Hot water"", ""Iron"", ""Kitchen"", ""Refrigerator"", ""Heating""]",50,3,365,89,9,9,9,9,10,9,t
53477,3 floors of luxury!,204539,2010-08-17,"New York, New York, United States",within a few hours,0.9,0.33,f,5,t,t,Middle Village,Queens,New York,40.71546,-73.87854,Entire townhouse,Entire place,12,4,"[""Free parking on premises"", ""Dishes and silverware"", ""Washer"", ""Refrigerator"", ""Wifi"", ""Dryer"", ""Cable TV"", ""Heating"", ""Microwave"", ""Air conditioning"", ""Long term stays allowed"", ""Kitchen""]",350,30,730,95,9,9,10,9,9,9,f
53923,Le Marais' Best Kept Secret- 1BR/1B,252297,2010-10-03,"New York, New York, United States",,,1,f,1,t,t,Popincourt,,Paris,48.85933,2.36806,Entire apartment,Entire place,4,1,"[""Essentials"", ""Stove"", ""Hot water"", ""Hangers"", ""Smoke alarm"", ""Wifi"", ""Luggage dropoff allowed"", ""Long term stays allowed"", ""Dedicated workspace"", ""Host greets you"", ""TV"", ""Iron"", ""Indoor fireplace"", ""Dryer"", ""Refrigerator"", ""Dishes and silverware"", ""First aid kit"", ""Heating"", ""Kitchen"", ""Hair dryer"", ""Coffee maker"", ""Washer"", ""Microwave"", ""Cooking basics"", ""Fire extinguisher"", ""Cable TV"", ""Paid parking off premises"", ""Shampoo"", ""Carbon monoxide alarm""]",76,3,1125,90,9,9,9,9,10,9,t
54544,City Room - Private Penthouse Apt.,256161,2010-10-07,"New York, New York, United States",within a few hours,0.9,0.97,f,5,t,t,Harlem,Manhattan,New York,40.81035,-73.94598,Entire apartment,Entire place,5,1,"[""Refrigerator"", ""Single level home"", ""Microwave"", ""Shampoo"", ""Pack \u2019n Play/travel crib"", ""Air conditioning"", ""Free street parking"", ""Outlet covers"", ""Bathtub"", ""Kitchen"", ""Coffee maker"", ""Oven"", ""Iron"", ""Hangers"", ""Smoke alarm"", ""Children\u2019s dinnerware"", ""Dedicated workspace"", ""Hot water"", ""Children\u2019s books and toys"", ""Long term stays allowed"", ""Lockbox"", ""Hair dryer"", ""Room-darkening shades"", ""Essentials"", ""Dishes and silverware"", ""TV"", ""Wifi"", ""Cable TV"", ""Heating"", ""BBQ grill"", ""Paid parking off premises"", ""Cooking basics"", ""Stove"", ""Luggage dropoff allowed"", ""Garden or backyard"", ""Carbon monoxide alarm""]",161,1,30,92,9,9,9,9,9,9,f
54991,la Casetta di Tiziana near the imperial Rome,259007,2010-10-11,"Rome, Lazio, Italy",,,1,f,1,t,f,VII San Giovanni/Cinecitta,,Rome,41.87469,12.50516,Entire apartment,Entire place,3,2,"[""Washer"", ""Dedicated workspace"", ""Microwave"", ""Fire extinguisher"", ""Hangers"", ""Iron"", ""Luggage dropoff allowed"", ""Building staff"", ""Refrigerator"", ""Dishes and silverware"", ""Private entrance"", ""Cooking basics"", ""Wifi"", ""Hair dryer"", ""Kitchen"", ""Heating"", ""TV"", ""Air conditioning"", ""Coffee maker"", ""Hot water"", ""Long term stays allowed"", ""Free street parking"", ""Cable TV"", ""Elevator"", ""Shampoo"", ""Essentials"", ""First aid kit"", ""Bed linens""]",36,1,1125,94,10,9,10,10,9,9,t
55681,Sathorn Terrace Apartment(61),263049,2010-10-15,"Bangkok, Thailand",within an hour,0.8,1,f,14,t,f,Bang Rak,,Bangkok,13.7197,100.51726,Private room in serviced apartment,Private room,2,1,"[""Air conditioning"", ""Refrigerator"", ""Iron"", ""Hair dryer"", ""Hangers"", ""Luggage dropoff allowed"", ""Bed linens"", ""TV"", ""Long term stays allowed"", ""Wifi"", ""Lock on bedroom door"", ""Free parking on premises"", ""Fire extinguisher"", ""Building staff"", ""Shampoo"", ""Essentials"", ""Cable TV"", ""Dryer"", ""Elevator"", ""Microwave"", ""Kitchen"", ""Washer""]",796,2,365,95,9,10,10,10,9,10,t
56074,Great space in historical San Rafael,265650,2010-10-19,"Mexico City, Mexico City, Mexico",within an hour,1,1,t,2,t,f,Cuauhtemoc,,Mexico City,19.43778,-99.15549,Entire condominium,Entire place,2,1,"[""TV"", ""Dedicated workspace"", ""Bed linens"", ""Shampoo"", ""Essentials"", ""Cooking basics"", ""Elevator"", ""Paid parking on premises"", ""Kitchen"", ""Iron"", ""Hangers"", ""Dishes and silverware"", ""Stove"", ""Wifi"", ""Hot water"", ""Extra pillows and blankets"", ""Building staff"", ""Long term stays allowed""]",600,4,150,97,10,10,10,10,10,10,t
56859,City Room - Private & Comfy Bedroom,256161,2010-10-07,"New York, New York, United States",within a few hours,0.9,0.97,f,5,t,t,Harlem,Manhattan,New York,40.81219,-73.94499,Private room in apartment,Private room,2,1,"[""Lockbox"", ""Hair dryer"", ""Iron"", ""Essentials"", ""Hangers"", ""Smoke alarm"", ""TV"", ""Dedicated workspace"", ""Lock on bedroom door"", ""Shampoo"", ""Heating"", ""Wifi"", ""Air conditioning"", ""Long term stays allowed"", ""Carbon monoxide alarm"", ""Kitchen""]",78,30,30,93,10,10,10,10,9,10,f
57618,"Great new apt, close to everything",274557,2010-10-30,"New York, New York, United States",within an hour,1,1,t,1,t,t,Hell's Kitchen,Manhattan,New York,40.7672,-73.98508,Entire apartment,Entire place,4,1,"[""Refrigerator"", ""Single level home"", ""Microwave"", ""Shampoo"", ""Air conditioning"", ""Bathtub"", ""Kitchen"", ""Oven"", ""Iron"", ""Hangers"", ""Smoke alarm"", ""Dedicated workspace"", ""Hot water"", ""Long term stays allowed"", ""Extra pillows and blankets"", ""Lockbox"", ""Hair dryer"", ""Bed linens"", ""Hot tub"", ""Essentials"", ""Dishes and silverware"", ""TV"", ""Dishwasher"", ""Wifi"", ""Cable TV"", ""Heating"", ""Paid parking off premises"", ""Cooking basics"", ""Stove"", ""Window guards"", ""Elevator"", ""Carbon monoxide alarm"", ""Ethernet connection""]",250,3,365,96,10,10,10,10,10,9,f
58352,Value for money in Rome center,276063,2010-11-01,"Rome, Lazio, Italy",within a few hours,1,0.92,t,43,t,t,I Centro Storico,,Rome,41.89264,12.50463,Entire loft,Entire place,4,1,"[""Lockbox"", ""Washer"", ""Dedicated workspace"", ""Microwave"", ""Fire extinguisher"", ""Hangers"", ""Iron"", ""Ethernet connection"", ""Refrigerator"", ""Dishes and silverware"", ""Cooking basics"", ""Wifi"", ""Stove"", ""Hair dryer"", ""Kitchen"", ""Heating"", ""TV"", ""Smoke alarm"", ""Air conditioning"", ""Coffee maker"", ""Hot water"", ""Long term stays allowed"", ""Extra pillows and blankets"", ""Cable TV"", ""Oven"", ""Shampoo"", ""Elevator"", ""Bed linens"", ""Essentials"", ""Carbon monoxide alarm""]",69,3,365,91,9,9,10,10,9,9,f
58569,centrally located flat with terrace,280433,2010-11-07,"Molini di Triora, Liguria, Italy",within a day,0.8,0.39,f,7,t,t,Enclos-St-Laurent,,Paris,48.87455,2.35124,Entire apartment,Entire place,2,,"[""Patio or balcony"", ""Pocket wifi"", ""Essentials"", ""Stove"", ""Hot water"", ""Hangers"", ""Wifi"", ""Luggage dropoff allowed"", ""Long term stays allowed"", ""Host greets you"", ""Iron"", ""Dryer"", ""Bathtub"", ""Refrigerator"", ""Oven"", ""Dishes and silverware"", ""Heating"", ""Kitchen"", ""Hair dryer"", ""Washer"", ""Microwave"", ""Cooking basics"", ""Pack \u2019n Play/travel crib"", ""Shampoo"", ""Bed linens"", ""Carbon monoxide alarm"", ""Elevator""]",86,4,120,,,,,,,,f
59182,Champs Elysees at your feet - quiet 1bdr penthouse,193906,2010-08-07,"Paris, Ile-de-France, France",within an hour,1,0.67,f,1,t,t,Passy,,Paris,48.87082,2.29138,Entire apartment,Entire place,2,1,"[""Essentials"", ""Hot water"", ""Hangers"", ""Smoke alarm"", ""Wifi"", ""Luggage dropoff allowed"", ""Long term stays allowed"", ""Dedicated workspace"", ""Pour-over coffee"", ""Lockbox"", ""Iron"", ""Dishes and silverware"", ""Cleaning products"", ""Private entrance"", ""Body soap"", ""Hot water kettle"", ""First aid kit"", ""Heating"", ""Kitchen"", ""Hair dryer"", ""Coffee maker"", ""Microwave"", ""Baking sheet"", ""Cooking basics"", ""Fire extinguisher"", ""Wine glasses"", ""Shampoo"", ""Extra pillows and blankets"", ""Toaster"", ""Bed linens"", ""Cleaning before checkout"", ""Elevator"", ""Mini fridge""]",57,9,40,92,10,9,10,10,10,9,f
